Date,Close,High,Low,Open,Volume
2024-01-09,2553.653564453125,2838.4426271975653,2538.3235235732514,2714.7706942727696,131849
2024-01-10,2591.785400390625,2610.8514446631716,2527.630638734915,2579.9334670290023,158687
2024-01-11,2552.966552734375,2677.8407622680124,2537.8510110654192,2658.087607190346,102738
2024-01-12,2618.839111328125,2653.7935671872697,2537.851129785884,2553.3101214394023,90520
2024-01-15,2608.66162109375,2671.3993984597387,2524.1095746899764,2610.851686647679,75059
2024-01-16,2631.0341796875,2683.852394817509,2533.556660707728,2552.4509815672436,107968
2024-01-17,3009.0498046875,3023.220547530308,2594.1047731334857,2636.6170016619108,295886
2024-01-18,3087.33203125,3134.7395574160023,2965.807196352914,3090.939086887724,504820
2024-01-19,3188.4599609375,3233.505702291866,3048.8566382831673,3091.7982810758876,477885
2024-01-22,3414.461669921875,3435.3313498071507,3220.6231404442037,3220.6231404442037,321707
2024-01-23,3354.17138671875,3606.2388049755555,3263.5645293896428,3443.919411276965,245852
2024-01-24,3500.3447265625,3538.3910607283415,3383.801160016909,3492.014090514912,267920
2024-01-25,3681.687255859375,3775.4287665916927,3521.2142727538535,3534.0967639956357,567467
2024-01-26,3552.39013671875,3821.806168518955,3491.155522478551,3692.9812414902262,518583
2024-01-29,3537.017333984375,3551.274044004831,3340.94595051688,3551.274044004831,400439
2024-01-30,3625.820068359375,3666.5718515729254,3538.3910589636243,3551.2735506831523,176645
2024-01-31,3672.24072265625,3708.4404453564325,3521.2148740068023,3631.1454847075024,399445
2024-02-01,3816.65283203125,3829.1059072032695,3562.4383319679628,3715.739981499371,276245
2024-02-02,3864.017333984375,3929.3318170898965,3752.970425693316,3761.6874943497896,259119
2024-02-05,3623.45849609375,3993.4867060382862,3589.9212417080544,3950.631031544749,346281
2024-02-06,3511.423583984375,3675.8040846470385,3471.8313112583305,3675.8040846470385,212292
2024-02-07,3234.621826171875,3418.154342793191,3134.7395354761675,3418.154342793191,825991
2024-02-08,3086.7314453125,3349.448348577999,3064.9599471763418,3236.0824044722817,342769
2024-02-09,3151.6591796875,3251.9279248504427,3067.965952105539,3113.269389427554,733911
2024-02-14,3122.7158203125,3297.917698019802,3096.9508382967206,3176.8222825456373,94549
2024-02-15,3125.59326171875,3224.8742084561363,3071.2291030710094,3124.433753558281,62587
2024-02-16,3027.3427734375,3336.5655790076253,2956.274356021057,3169.0931754280923,268380
2024-02-19,3085.528564453125,3134.739725921276,2938.0670143497773,3048.8564457590496,94682
2024-02-20,3148.13720703125,3208.3842366456292,3005.9144290329123,3100.3860253739467,382602
2024-02-21,3190.993408203125,3239.3457388967227,3027.3857526351812,3147.6223499029616,683522
2024-02-22,3403.0390625,3497.167222900322,3181.546163367938,3276.4471894314165,379971
2024-02-23,3504.20947265625,3535.3423706572894,3263.564569248441,3409.480174934713,441759
2024-02-26,3467.1083984375,3558.7888100137206,3377.360360875766,3473.979061600121,434953
2024-02-27,3400.592041015625,3577.8980611860034,3281.600694141075,3461.0967802639448,581259
2024-02-28,3418.11181640625,3511.724598616885,3246.3882271211132,3401.751008405798,234135
2024-02-29,3641.665771484375,3891.972758186095,3548.6971211068776,3588.9762954600865,822576
2024-03-01,3616.244384765625,3783.158629746396,3444.7784935102827,3778.864465580963,476089
2024-03-04,3626.850830078125,3821.8058711455496,3563.2972043557047,3693.839786920676,515035
2024-03-05,3419.09912109375,3654.2905519143796,3418.2402883497284,3626.8506780021276,154669
2024-03-06,3532.16455078125,3613.9683738830468,3391.917114488854,3521.2144327282535,333326
2024-03-07,3528.171142578125,3624.2744499273717,3405.272083877258,3564.1561533645954,300424
2024-03-08,3586.70068359375,3622.5141811174462,3435.3313940436997,3528.0853416828795,211536
2024-03-11,3407.161376953125,3586.013513802795,3397.8431670572218,3586.013513802795,315796
2024-03-12,3674.430419921875,3820.0885566725933,3435.3314358566486,3435.3314358566486,805203
2024-03-13,3816.824462890625,3916.921246592128,3735.9222546019314,3778.8638897122983,579603
2024-03-14,3776.2451171875,3935.343896315078,3743.652244086977,3820.0883646934785,221492
2024-03-15,4026.38037109375,4036.514431073525,3693.840120861113,3693.840120861113,306255
2024-03-18,4185.73583984375,4244.179236894242,3943.7597284560143,4040.807822819152,217746
2024-03-19,4234.34716796875,4345.823518429681,4106.767280156692,4276.816206227148,383952
2024-03-20,4531.6318359375,4551.814409261585,4251.222891668838,4251.222891668838,212179
2024-03-21,4777.90185546875,4835.186174336987,4483.107479539276,4608.840524980097,327766
2024-03-22,4878.3857421875,4946.448251772176,4826.641058244575,4944.945294147278,481266
2024-03-25,4846.6943359375,5138.568757136786,4730.880644920421,4895.347131895506,263559
2024-03-26,4793.53271484375,4946.8771504381575,4745.1374005172465,4852.405538190207,139721
2024-03-27,4784.8583984375,4886.758830424733,4637.697308311697,4794.004884258498,208780
2024-04-03,4639.54345703125,4667.756197958296,4380.906047062606,4636.838217622234,353672
2024-04-04,4512.6083984375,4770.816406866744,4506.424634273771,4637.697317206195,249601
2024-04-05,4602.91357421875,4762.184256436387,4483.278354164246,4552.6718643406275,359339
2024-04-08,4604.4169921875,4783.698325294357,4465.071381185882,4637.696760608534,272041
2024-04-09,4639.8017578125,4718.470512401265,4480.5310359936875,4605.061800843042,500818
2024-04-10,4521.49755859375,4647.745989929891,4439.049603435454,4637.6115104971595,260230
2024-04-11,4655.1748046875,4671.578596282971,4463.225659318175,4620.5208147068015,19101
