Date,Close,High,Low,Open,Volume
2025-01-02,171.8699951171875,179.19000244140625,169.82000732421875,178.30999755859375,12450000
2025-01-03,169.89999389648438,173.97999572753906,169.8000030517578,171.39999389648438,10513800
2025-01-06,170.77999877929688,173.94000244140625,170.19000244140625,173.5,11133400
2025-01-07,172.50999450683594,175.02000427246094,170.8000030517578,171.1699981689453,7045000
2025-01-08,171.75999450683594,173.77999877929688,169.61000061035156,171.14999389648438,5108700
2025-01-10,172.0,173.5399932861328,167.41000366210938,171.49000549316406,7556800
2025-01-13,170.57000732421875,172.5,167.91000366210938,171.17999267578125,6049600
2025-01-14,167.02000427246094,171.8800048828125,164.6199951171875,171.3699951171875,7966900
2025-01-15,166.1999969482422,169.99000549316406,165.97000122070312,169.00999450683594,6451000
2025-01-16,168.92999267578125,170.63999938964844,166.57000732421875,166.7899932861328,5812300
2025-01-17,171.08999633789062,171.77000427246094,169.4499969482422,169.8000030517578,9557100
2025-01-21,175.55999755859375,177.08999633789062,171.92999267578125,172.3800048828125,8755300
2025-01-22,174.8000030517578,176.22999572753906,173.8800048828125,175.2899932861328,5134400
2025-01-23,178.5,178.6699981689453,173.75,174.00999450683594,7097300
2025-01-24,176.05999755859375,180.42999267578125,174.3699951171875,176.0,9304200
2025-01-27,175.16000366210938,178.17999267578125,174.39999389648438,175.5500030517578,7148600
2025-01-28,177.77999877929688,188.47999572753906,174.02000427246094,181.30999755859375,22768900
2025-01-29,173.66000366210938,182.5500030517578,170.64999389648438,179.1300048828125,12263500
2025-01-30,179.52999877929688,179.94000244140625,173.72000122070312,174.58999633789062,6996300
2025-01-31,176.52000427246094,181.77999877929688,175.74000549316406,180.50999450683594,6104000
2025-02-03,175.8699951171875,178.1999969482422,173.1300048828125,174.11000061035156,6501700
2025-02-04,176.22999572753906,177.4499969482422,174.25,176.89999389648438,4503600
2025-02-05,181.83999633789062,181.86000061035156,175.50999450683594,176.0,7430400
2025-02-06,184.8000030517578,185.85000610351562,182.0,182.0,6919400
2025-02-07,181.49000549316406,186.11000061035156,180.92999267578125,185.25999450683594,5392300
2025-02-10,180.5500030517578,183.5500030517578,179.89999389648438,183.1199951171875,3989100
2025-02-11,180.44000244140625,182.13999938964844,177.60000610351562,179.77999877929688,4366700
2025-02-12,186.25,186.27000427246094,178.25,178.33999633789062,7686800
2025-02-13,185.44000244140625,188.24000549316406,185.08999633789062,187.0,6846300
2025-02-14,184.4199981689453,186.82000732421875,183.5800018310547,186.75,5044700
2025-02-18,184.97000122070312,188.66000366210938,184.22000122070312,185.67999267578125,6929600
2025-02-19,186.14999389648438,187.22999572753906,181.8300018310547,185.30999755859375,7264800
2025-02-20,180.8800048828125,185.8000030517578,180.11000061035156,185.5800018310547,7863000
2025-02-21,177.14999389648438,182.1999969482422,174.7100067138672,181.27999877929688,8980300
2025-02-24,179.91000366210938,183.0399932861328,176.5500030517578,177.47999572753906,8392900
2025-02-25,178.27000427246094,181.8800048828125,176.33999633789062,180.4499969482422,5613900
2025-02-26,173.0399932861328,179.49000549316406,171.8300018310547,179.49000549316406,7111700
2025-02-27,173.8300018310547,177.14999389648438,173.58999633789062,174.52000427246094,4695200
2025-02-28,174.6300048828125,176.3000030517578,173.47999572753906,174.36000061035156,5803300
2025-03-03,170.05999755859375,178.39999389648438,169.4600067138672,177.02000427246094,6045600
2025-03-04,158.89999389648438,168.3800048828125,156.69000244140625,167.3699951171875,15870200
2025-03-05,163.16000366210938,164.3300018310547,158.80999755859375,159.9600067138672,7355800
2025-03-06,158.42999267578125,162.69000244140625,157.94000244140625,161.4199981689453,6892600
2025-03-07,154.17999267578125,158.36000061035156,149.0500030517578,157.19000244140625,12526700
2025-03-10,148.14999389648438,150.38999938964844,146.3000030517578,150.02999877929688,10204000
2025-03-11,154.05999755859375,155.00999450683594,145.4499969482422,148.0,10030500
2025-03-12,158.8000030517578,159.5399932861328,153.61000061035156,157.0,8706900
2025-03-13,159.32000732421875,161.74000549316406,157.25,159.22000122070312,5701600
2025-03-14,161.80999755859375,162.32000732421875,159.1999969482422,160.9199981689453,5215100
2025-03-17,161.85000610351562,162.77000427246094,159.6199951171875,160.5,5602700
2025-03-18,161.57000732421875,162.22999572753906,158.7899932861328,161.44000244140625,4195200
2025-03-19,172.6199951171875,174.1999969482422,165.0,165.32000732421875,14114800
2025-03-20,172.8300018310547,173.10000610351562,170.30999755859375,171.13999938964844,4934400
2025-03-21,178.11000061035156,183.4600067138672,170.77000427246094,172.05999755859375,26802400
2025-03-24,180.89999389648438,184.39999389648438,180.44000244140625,182.02999877929688,9986100
2025-03-25,182.58999633789062,183.85000610351562,180.36000061035156,182.16000366210938,7174400
2025-03-26,178.5500030517578,183.22999572753906,177.27999877929688,182.52999877929688,6615900
2025-03-27,179.11000061035156,182.22000122070312,178.02999877929688,178.52999877929688,4788600
2025-03-28,173.30999755859375,178.5,172.4499969482422,177.75,8211100
2025-03-31,170.5500030517578,172.2100067138672,166.7899932861328,170.64999389648438,7477500
2025-04-01,168.1699981689453,170.97999572753906,164.22000122070312,170.0,8252800
2025-04-02,168.55999755859375,170.3800048828125,165.5500030517578,166.39999389648438,5826600
2025-04-03,150.91000366210938,160.2100067138672,150.41000366210938,160.0,15877400
2025-04-04,136.58999633789062,146.0,132.7899932861328,143.3000030517578,22282000
2025-04-07,138.86000061035156,143.97000122070312,128.8800048828125,132.0500030517578,18825000
2025-04-08,139.38999938964844,147.77000427246094,137.39999389648438,146.85000610351562,14527900
2025-04-09,160.82000732421875,162.42999267578125,137.94000244140625,138.85000610351562,16775200
2025-04-10,155.52000427246094,157.35000610351562,149.41000366210938,154.97999572753906,10375000
2025-04-11,156.83999633789062,157.58999633789062,152.0,154.6199951171875,8810700
