Date,Close,High,Low,Open,Volume
2024-01-09,1679.18408203125,1788.1125249269223,1663.8764189766646,1783.6755211429845,1929695
2024-01-10,1702.4342041015625,1709.5778246381924,1641.691656153987,1663.8766785344462,2436512
2024-01-11,1636.7666015625,1752.6168362725643,1623.9437014576167,1725.1074074500584,2360167
2024-01-12,1642.80078125,1675.4127616475355,1619.5065095374746,1641.6915302160703,1183380
2024-01-15,1638.851806640625,1657.6646598787254,1623.9434301809783,1632.9061564092688,862479
2024-01-16,1670.17724609375,1696.7105552068688,1622.16887809527,1641.6916982911648,1520379
2024-01-17,1821.3902587890625,1827.823915001594,1668.3136109736602,1671.8632144012638,3715230
2024-01-18,1870.86279296875,1890.1637609502848,1801.4236782765624,1832.4827072123653,3305773
2024-01-19,1995.5870361328125,2005.5258821300638,1881.289765537936,1890.1637738659451,2314624
2024-01-22,2132.157958984375,2138.6360284587886,2004.6385013644826,2005.5259022061666,3053621
2024-01-23,2105.80224609375,2183.006121108565,2044.172299541354,2141.29828058332,2450457
2024-01-24,2196.49462890625,2231.369527043615,2104.9149008341437,2129.7621256331977,1942131
2024-01-25,2309.5048828125,2338.3009940389557,2207.3649690502266,2207.3649690502266,2572030
2024-01-26,2322.283447265625,2369.626365933838,2238.024785831774,2317.047869280177,2478845
2024-01-29,2369.1826171875,2376.8585471816496,2241.1306428484622,2315.2286070843943,2172339
2024-01-30,2435.116455078125,2469.192556802885,2378.233981035663,2378.233981035663,2718632
2024-01-31,2441.772216796875,2464.3121112768727,2338.3011930913067,2458.1003054508233,1600109
2024-02-01,2490.2685546875,2501.6717419010492,2395.982217427617,2418.167237959354,1540237
2024-02-02,2512.14306640625,2546.8405275003824,2468.793663376267,2493.5964746606533,1508332
2024-02-05,2389.504150390625,2551.277363593099,2334.618539532899,2529.0923430401153,2220721
2024-02-06,2279.9990234375,2443.9019153916347,2257.547738836717,2437.9563730888112,1217381
2024-02-07,2141.786376953125,2233.5879520743733,2125.325047762465,2174.1320947883255,3569904
2024-02-08,2044.52685546875,2174.1317745859137,2014.3996442081732,2110.2389224348176,2618365
2024-02-09,2063.073974609375,2104.914838469298,2022.3865585461765,2041.021976593333,2091383
2024-02-14,2090.671630859375,2143.07268539978,2067.7766495237497,2085.391640037053,1393482
2024-02-15,2083.661376953125,2129.761802642714,2063.251159677799,2086.2791658387587,1229845
2024-02-16,2049.18603515625,2118.2258658180176,2008.1881585027959,2084.504632931095,1344684
2024-02-19,2051.271240234375,2089.8287593647265,2023.2737033340024,2049.895725746292,1033860
2024-02-20,2067.378173828125,2126.212906516366,1996.6523537820628,2055.5756965845285,1872758
2024-02-21,2043.6839599609375,2094.2658035205436,2015.1096986836963,2066.7563798302317,865183
2024-02-22,2161.7529296875,2186.6445673865064,2044.571601636831,2044.571601636831,2952786
2024-02-23,2194.364990234375,2207.8534405927617,2072.0811028071134,2126.7892816663807,2433664
2024-02-26,2197.15966796875,2245.1237180016233,2130.649030403912,2191.435976918976,2284461
2024-02-27,2102.119384765625,2258.4349425578775,2095.5969024952565,2191.879885311575,1768541
2024-02-28,2057.70458984375,2131.2256008223126,2048.120619869538,2085.391445707719,1597721
2024-02-29,2092.890380859375,2231.81301992265,2044.5714504579662,2072.080875355621,2319853
2024-03-01,2112.2802734375,2147.510043633097,2044.7933958849437,2147.510043633097,1271959
2024-03-04,2082.4189453125,2249.5609682103745,2076.2515532465363,2202.5287270604144,2240505
2024-03-05,1976.1973876953125,2091.1602174325585,1963.818188490665,2078.292904403587,1448664
2024-03-06,2059.258056640625,2112.6351303521205,1970.9616733158118,1987.777875855092,2514730
2024-03-07,2062.985595703125,2125.325519608123,2045.459424925563,2086.2798733188715,1349073
2024-03-08,2076.695068359375,2128.874272687411,2059.65701830241,2128.874272687411,1325300
2024-03-11,1971.5826416015625,2085.3917892488676,1970.0296902691432,2085.3917892488676,1431903
2024-03-12,2162.729248046875,2196.317462363885,2008.5433251839559,2034.4998042846198,2101293
2024-03-13,2264.824462890625,2312.566673149151,2218.502180687981,2218.9458811241184,1864266
2024-03-14,2200.488037109375,2293.0439971995256,2166.766801856441,2262.8723656574266,1735324
2024-03-15,2276.00537109375,2289.4938184771463,2183.005733896814,2200.443071086618,1707841
2024-03-18,2368.56201171875,2378.0571587517156,2237.18225500025,2289.494498763976,2407085
2024-03-19,2326.365478515625,2458.8986504821214,2316.1159565273147,2363.192609625159,3168519
2024-03-20,2467.328857421875,2470.523586651046,2347.7074145495967,2347.7074145495967,3127180
2024-03-21,2523.235595703125,2546.840545960071,2405.965655133882,2476.29217543609,2624550
2024-03-22,2529.979736328125,2577.011979760391,2513.1191207580673,2524.655331411265,1676684
2024-03-25,2513.917724609375,2617.832448461067,2496.169708009639,2549.502584552083,1298396
2024-03-26,2505.708984375,2564.58810946534,2475.8480364734596,2516.668470049725,980238
2024-03-27,2511.122314453125,2534.2391477086767,2462.537122575288,2502.4701569954277,989381
2024-04-03,2486.940673828125,2511.344195159177,2425.2663199187386,2444.522873420762,1643406
2024-04-04,2425.44384765625,2526.8738034478565,2423.047908802238,2441.2396253854445,1793618
2024-04-05,2548.97021484375,2555.7145482284845,2454.1071469187063,2454.1071469187063,1295287
2024-04-08,2562.3701171875,2644.144024050659,2542.403596793831,2573.462628517316,1554159
2024-04-09,2649.68994140625,2742.0684506264224,2590.4559384679606,2686.162200662194,3939535
2024-04-10,2684.298828125,2701.2482715482415,2617.8325890497085,2662.0696094605023,3857011
2024-04-11,2767.84716796875,2773.1271587488964,2684.3870896689314,2689.7114938137292,475979
2024-04-12,2748.546875,2837.9081030834172,2728.7577914263625,2795.3128595099324,1339456
2024-04-15,2637.35546875,2767.8034007507567,2635.580666954071,2767.8034007507567,3914996
2024-04-16,2652.174560546875,2679.506546795118,2573.462157875755,2604.5211839190833,2114723
2024-04-17,2621.73681640625,2680.837795885407,2582.3363078538678,2662.2023792307914,1931301
2024-04-18,2661.315185546875,2675.5135993410563,2626.7509652967847,2662.202586409011,1909618
2024-04-19,2691.2646484375,2746.372322161606,2650.2223633859016,2694.148700900585,1898769
2024-04-22,2906.9033203125,2929.3101916665078,2715.4465878520186,2768.690638594215,2364256
2024-04-23,2849.35546875,2968.356016334133,2846.072128743669,2938.6280861257046,1649340
2024-04-24,2729.511962890625,2830.764268837614,2724.3205813116006,2826.3716780056834,2130788
2024-04-25,2834.092041015625,2845.8945156078535,2729.645004680311,2768.6018151935004,1482595
