Date,Close,High,Low,Open,Volume
2024-01-09,19204.55078125,20200.0,19000.0,20000.0,233025
2024-01-10,19048.25,19600.0,18900.0,19349.0,199438
2024-01-11,18784.5,19520.0,18550.0,19100.0,153930
2024-01-12,18205.849609375,19200.0,18045.0,18810.0,215418
2024-01-15,18361.0,18759.0,17825.0,18234.0,63349
2024-01-16,18086.849609375,18700.0,18000.0,18700.0,170953
2024-01-17,19106.25,19129.94921875,18020.0,18086.0,212914
2024-01-18,19622.44921875,19700.0,19110.0,19110.0,235974
2024-01-19,20175.19921875,20300.0,19000.0,19620.0,190213
2024-01-22,20531.900390625,20852.650390625,19200.0,20250.0,257715
2024-01-23,20575.0,20800.0,20041.599609375,20512.0,159783
2024-01-24,21451.94921875,21511.0,20370.0,20400.0,241144
2024-01-25,22188.400390625,22629.55078125,21500.0,21500.0,215599
2024-01-26,21981.75,22300.0,21580.0,22200.0,137441
2024-01-29,21960.400390625,22049.94921875,21180.0,21911.0,172171
2024-01-30,22102.94921875,22374.94921875,21900.0,21940.0,181003
2024-01-31,21799.349609375,22399.0,21277.0,22100.0,195001
2024-02-01,22558.900390625,22605.0,21500.05078125,21880.0,153518
2024-02-02,22537.599609375,23100.0,22050.0,22700.0,146880
2024-02-05,21278.19921875,22940.0,21100.0,22540.0,270705
2024-02-06,20693.19921875,21600.0,20000.0,21400.0,212523
2024-02-07,20022.55078125,20600.0,19450.0,19865.0,311296
2024-02-08,19898.599609375,20500.0,19742.25,20119.5,187498
2024-02-09,20533.5,20995.0,19701.0,20000.0,301024
2024-02-14,20061.80078125,20997.0,19750.0,20607.0,221701
2024-02-15,19630.599609375,20532.900390625,19500.0,20001.0,166533
2024-02-16,18924.400390625,20000.0,18600.0,19629.0,153946
2024-02-19,18891.099609375,19351.0,18540.0,18950.0,156840
2024-02-20,18816.150390625,19400.0,18500.0,19001.0,215609
2024-02-21,18819.900390625,19421.650390625,18750.099609375,18891.75,187563
2024-02-22,20015.25,20150.0,18860.0,18860.0,333323
2024-02-23,20210.099609375,20285.0,19100.0,20100.0,209912
2024-02-26,19631.400390625,20200.0,18000.0,20200.0,148844
2024-02-27,18995.44921875,19964.94921875,18865.0,19502.150390625,277492
2024-02-28,18258.400390625,19500.0,18180.05078125,19500.0,236338
2024-02-29,18310.5,19099.0,18223.150390625,18275.0,168223
2024-03-01,19346.349609375,19549.94921875,18405.0,18550.0,283169
2024-03-04,19869.75,20180.0,19346.349609375,19850.0,222593
2024-03-05,19009.0,20054.55078125,18930.0,19800.0,95047
2024-03-06,18978.75,19500.0,18624.400390625,19050.0,157839
2024-03-07,18698.19921875,19228.80078125,18530.0,18978.0,197734
2024-03-08,18499.30078125,18941.650390625,18105.0,18105.0,211324
2024-03-11,17727.55078125,18280.0,17633.0,18280.0,215590
2024-03-12,18838.55078125,19093.5,17727.55078125,17785.0,182059
2024-03-13,18956.19921875,19920.0,18920.0,19000.0,567225
2024-03-14,19071.849609375,19192.75,18628.349609375,18800.0,197320
2024-03-15,19300.19921875,19378.44921875,18754.5,19040.0,151938
2024-03-18,20786.69921875,20800.0,19200.05078125,19450.0,347632
2024-03-19,20517.650390625,21190.0,20400.05078125,20710.0,286316
2024-03-20,21233.900390625,21264.349609375,20560.0,20560.0,248315
2024-03-21,22228.5,22320.0,21257.650390625,21500.0,277160
2024-03-22,22174.349609375,22395.150390625,21856.349609375,22283.44921875,207517
2024-03-25,21996.75,23043.900390625,21857.0,22500.0,362237
2024-03-26,21769.05078125,22050.0,21496.19921875,21900.0,152355
2024-03-27,21843.0,22098.0,21600.0,21770.0,170902
2024-04-03,22232.099609375,22255.0,21000.0,21928.0,252413
2024-04-04,21512.80078125,22444.94921875,21426.75,22200.0,286850
2024-04-05,22107.19921875,22150.0,21500.0,22000.0,266397
2024-04-08,22593.099609375,22650.0,21704.849609375,22100.0,349038
